,START_TIME,F1,F5,F6,F9,F10,F13,F14,F15,F16,F17,F18,F21,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F35,F36,F37,F38,F2/F8,F2/F11,F4/F3,F7/F12,F7/F22,F7/F33,F7/F34,F8/F11,F12/F22,F12/F33,F12/F34,F20/F19,F22/F33,F22/F34,F33/F34
10,2021-07-01 10:00:00,0.0,0.0,3.0,357.0,467.9995666,2.0,2.0,693.951,13.461,3.587,2.468,0.0,3.025,129.654875,12.58231643,0.05,0.05,0.03505471,-119.4636463,-119.4539843,2.87422283,14.76074128,9.83825,15.70717487,0.822355498,8.0,1.039525689645206,1.039525689645206,0.9999996666667778,0.9999999971830986,0.9943977563182136,0.9999999971830986,0.9999999971830986,0.9999999980237154,0.9943977563182136,0.9999999971830986,0.9999999971830986,0.0,1.00563379998413,1.00563379998413,0.9999999971830986
11,2021-07-01 11:00:00,0.0,0.0,4.0,360.0,410.9993339,2.0,2.0,1659.051,33.632,12.39,2.115,0.0,3.102777778,240.331,12.61797807,0.053333333,0.05,0.035285773,-119.4469814,-119.4057291,2.85706602,13.74957926,7.53525,29.05135915,1.049477716,9.0,1.025641023618065,1.025641023618065,0.9999997500000625,0.9999999972222222,1.00278551252706,0.9999999972222222,0.9999999972222222,0.9999999980276134,1.00278551252706,0.9999999972222222,0.9999999972222222,0.0,0.9972222194521605,0.9972222194521605,0.9999999972222222
12,2021-07-01 12:00:00,0.0,0.0,1.0,327.0,461.9988233,2.0,2.0,1380.658,46.114,161.028,11.116,0.0,3.070833333,219.52375,11.93516171,0.055,0.05,0.035901506,-119.3940036,-119.4045551,2.890297465,14.12448196,32.75975,17.43237744,2.845488203,8.0,1.0609480788691916,1.0609480788691916,0.99999950000025,0.9999999969040247,0.9787878758218549,0.9999999969040247,0.9999999969040247,0.9999999977426637,0.9787878758218549,0.9999999969040247,0.9999999969040247,0.0,1.0216718234623163,1.0216718234623163,0.9999999969040247
13,2021-07-01 13:00:00,0.0,0.0,0.0,300.0,336.9989077,4.0,3.0,1402.645,23.747,8.46,1.312,0.0,3.058333333,229.1375,12.04580659,0.05,0.05,0.035036348,-119.4275242,-119.4279429,2.914824809,15.31769802,11.384875,27.53642782,1.229783557,7.0,1.0146699241695112,1.0146699241695112,0.9999990000010001,0.9999999966216216,1.0206896516527943,0.9999999966216216,0.9999999966216216,0.9999999975550122,1.0206896516527943,0.9999999966216216,0.9999999966216216,0.0,0.979729726419832,0.979729726419832,0.9999999966216216
14,2021-07-01 14:00:00,0.0,0.0,4.0,324.0,356.9986771,5.0,5.0,503.034,9.111,1.436,3.767,1.0,2.854166667,182.478375,12.31225512,0.056666667,0.05,0.035466555,-119.4483581,-119.4156259,2.898346237,15.43511683,9.872125,21.54312826,0.810178394,8.0,1.0523917971471712,1.0523917971471712,0.9999996666667778,0.9999999968652038,0.9906832267370086,0.9999999968652038,0.9999999968652038,0.9999999977220957,0.9906832267370086,0.9999999968652038,0.9999999968652038,0.0,1.0094043855504564,1.0094043855504564,0.9999999968652038
15,2021-07-01 15:00:00,0.0,0.0,8.0,362.0,404.9992498,3.0,3.0,208.861,5.939,30.385,4.801,0.0,2.998611111,64.691875,11.9638579,0.053333333,0.05,0.035379547,-119.451955,-119.4591194,2.87256915,13.89701288,12.0505,10.62852977,1.566754969,7.0,1.0360531289638462,1.0360531289638462,0.9999998571428775,0.9999999972144847,0.9999999972144847,0.9999999972144847,0.9999999972144847,0.9999999981024668,0.9999999972144847,0.9999999972144847,0.9999999972144847,0.0,0.9999999972144847,0.9999999972144847,0.9999999972144847
16,2021-07-01 16:00:00,1.0,0.0,1.0,402.0,440.9993873,5.0,5.0,1072.193,23.75,12.584,4.153,0.0,4.001388889,231.628375,11.96406893,0.053333333,0.05,0.035203824,-119.3761359,-119.3890958,2.912865071,14.18609069,14.2305,20.11143068,1.12732458,10.0,1.0444015423853252,1.0444015423853252,0.9999990000010001,0.9999999974683544,0.9924623090641651,0.9999999974683544,0.9999999974683544,0.9999999980694981,0.9924623090641651,0.9999999974683544,0.9999999974683544,0.0,1.0075949341579875,1.0075949341579875,0.9999999974683544
17,2021-07-01 17:00:00,0.0,0.0,5.0,295.0,392.9992719,1.0,1.0,1094.583,26.657,45.711,7.368,0.0,3.911111111,199.30825,11.37297043,0.058333333,0.05,0.035941451,-119.3841936,-119.3695952,2.904740678,13.7092113,23.47825,16.16203943,1.204445185,8.0,1.0224719072402475,1.0224719072402475,0.9999998333333611,1.0034013571312879,1.0137457009836917,1.0034013571312879,1.0034013571312879,0.9999999971910113,1.0103092748786624,0.9999999965986395,0.9999999965986395,0.0,0.9897959150006942,0.9897959150006942,0.9999999965986395
18,2021-07-01 18:00:00,0.0,0.0,3.0,252.0,318.9979315,3.0,3.0,1376.751,20.829,27.542,16.506,0.0,3.630555556,266.660125,11.58305706,0.083333333,0.05,0.03907541,-119.4249745,-119.3831008,2.906209789,12.36824082,30.602,24.1649411,1.98356857,10.0,1.0689655135552913,1.0689655135552913,0.9999997500000625,0.9999999959016393,1.0082644586435352,0.9999999959016393,0.9999999959016393,0.9999999965517241,1.0082644586435352,0.9999999959016393,0.9999999959016393,0.9999990000010001,0.9918032746237571,0.9918032746237571,0.9999999959016393
19,2021-07-01 19:00:00,1.0,1.0,1.0,323.0,368.9992312,5.0,5.0,461.541,19.406,44.471,8.916,0.0,3.4875,91.06125,11.81941792,0.063333333,0.05,0.036130595,-119.4124003,-119.4309896,2.897509077,9.657580698,9.961875,13.95120363,1.503423947,8.0,1.0279898192672015,1.033248079198854,0.0,0.9999999968553459,1.015974437648644,0.9999999968553459,0.9999999968553459,1.0051150869434398,1.015974437648644,0.9999999968553459,0.9999999968553459,0.0,0.9842767264645386,0.9842767264645386,0.9999999968553459
20,2021-07-01 20:00:00,0.0,0.0,0.0,343.0,375.9993907,1.0,1.0,2133.411,84.46,270.103,17.709,0.0,4.15,318.714875,10.51493572,0.103333333,0.05,0.037897916,-119.4462167,-119.4268391,2.930778887,13.63476831,45.527625,17.72509176,3.676548967,9.0,1.01999999745,1.01999999745,0.0,0.9999999970760234,1.0118343165330346,0.9999999970760234,0.9999999970760234,0.9999999975,1.0118343165330346,0.9999999970760234,0.9999999970760234,0.0,0.9883040906774734,0.9883040906774734,0.9999999970760234
21,2021-07-01 21:00:00,0.0,0.0,0.0,306.0,336.9989858,2.0,2.0,2358.489,99.048,93.172,9.075,0.0,3.823611111,431.624,10.56513932,0.106666667,0.05,0.035601208,-119.4744071,-119.4277526,2.951044571,14.51708721,36.774625,16.27042997,1.791339134,8.0,1.0057803439139297,1.0057803439139297,0.0,0.99999999669967,1.0066445149280914,0.99999999669967,0.99999999669967,0.9999999971098266,1.0066445149280914,0.99999999669967,0.99999999669967,0.0,0.9933993366554478,0.9933993366554478,0.99999999669967
22,2021-07-01 22:00:00,0.0,0.0,0.0,286.0,355.9957966,2.0,2.0,2304.745,71.355,264.281,33.538,0.0,2.840277778,412.975125,9.530798072,0.076666667,0.053333333,0.034875358,-119.4352966,-119.3213348,2.957465095,11.59956073,51.122,19.45071384,2.824478408,7.0,0.9851190446871457,0.9851190446871457,0.0,0.9999999964788733,1.0179211433049422,0.9999999964788733,0.9999999964788733,0.9999999970238096,1.0179211433049422,0.9999999964788733,0.9999999964788733,0.0,0.982394362738048,0.982394362738048,0.9999999964788733
23,2021-07-01 23:00:00,0.0,0.0,0.0,304.0,332.9993832,1.0,1.0,1084.526,18.156,21.519,3.954,0.0,1.925,357.838125,11.9136,0.058333333,0.05,0.033737152,-119.4670638,-119.4117176,2.952774991,16.01694774,16.9605,27.57213993,1.433746143,6.0,0.8421052608251932,0.8421052608251932,0.0,0.9999999966216216,1.1384615340828403,0.9999999966216216,0.9999999966216216,0.999999997229917,1.1384615340828403,0.9999999966216216,0.9999999966216216,0.0,0.8783783754108839,0.8783783754108839,0.9999999966216216
24,2021-07-02 00:00:00,0.0,0.0,0.0,364.0,412.9993307,0.0,0.0,104.189,2.292,0.379,0.915,0.0,1.704166667,58.587125,10.06576188,0.063333333,0.05,0.035434385,-119.4642989,-119.4147528,2.937382763,15.41414928,3.682,16.5342717,0.710793658,5.0,0.9908045954234377,0.9908045954234377,0.0,0.9999999972451791,1.0283286089849049,0.9999999972451791,0.9999999972451791,0.9999999977011494,1.0283286089849049,0.9999999972451791,0.9999999972451791,0.0,0.9724517879546782,0.9724517879546782,0.9999999972451791
25,2021-07-02 01:00:00,0.0,0.0,0.0,384.0,415.9995185,0.0,0.0,317.727,11.091,1.38,0.147,0.0,1.569444444,59.30725,9.981588387,0.051666667,0.05,0.033914187,-119.4888608,-119.4728298,2.931695978,15.3089016,2.394125,18.45278469,0.636608389,6.0,1.0103305764249368,1.0103305764249368,0.0,0.9999999973958333,1.0239999972693334,0.9999999973958333,0.9999999973958333,0.9999999979338843,1.0239999972693334,0.9999999973958333,0.9999999973958333,0.0,0.9765624974568685,0.9765624974568685,0.9999999973958333
26,2021-07-02 02:00:00,0.0,0.0,0.0,343.0,380.999559,0.0,0.0,90.582,3.922,0.135,0.035,0.0,1.570833333,41.052625,10.6312346,0.05,0.05,0.033104347,-119.4863521,-119.4234911,2.94791235,15.45286014,1.9355,10.91643676,0.543737051,5.0,0.9999999976133652,0.9999999976133652,0.0,0.9999999970930232,1.0207715103241202,0.9999999970930232,0.9999999970930232,0.9999999976133652,1.0207715103241202,0.9999999970930232,0.9999999970930232,0.0,0.9796511599428745,0.9796511599428745,0.9999999970930232
27,2021-07-02 03:00:00,0.0,0.0,0.0,347.0,370.9993988,0.0,0.0,37.281,0.766,2.542,0.557,0.0,1.602777778,12.481,10.57705261,0.05,0.05,0.033385339,-119.4662188,-119.4163852,2.917985444,14.31587273,1.60875,11.48998849,0.783275516,5.0,1.007751935380486,1.007751935380486,0.0,0.9999999971098266,1.0206489645408585,0.9999999971098266,0.9999999971098266,0.9999999974160206,1.0206489645408585,0.9999999971098266,0.9999999971098266,0.0,0.9797687832954659,0.9797687832954659,0.9999999971098266
28,2021-07-02 04:00:00,0.0,0.0,0.0,327.0,354.9996713,0.0,0.0,44.052,1.348,0.709,0.161,0.0,1.452777778,11.02325,10.75625589,0.05,0.05,0.033042943,-119.4843461,-119.4550185,2.908405691,14.64931277,1.206125,11.50502283,0.680273548,5.0,1.0026246692844496,1.0026246692844496,0.0,0.999999996941896,1.0218749968066407,0.999999996941896,0.999999996941896,0.9999999973753281,1.0218749968066407,0.999999996941896,0.999999996941896,0.0,0.9785932691786139,0.9785932691786139,0.999999996941896
29,2021-07-02 05:00:00,0.0,0.0,0.0,345.0,410.9992388,0.0,0.0,405.19,13.571,17.781,2.367,0.0,1.818055556,65.7835,10.7240833,0.05,0.05,0.033036054,-119.4540609,-119.388115,2.924973565,13.41268432,6.85675,16.96762961,1.332604523,5.0,1.0127877211949163,1.0127877211949163,0.0,0.9999999971014493,1.02373886936576,0.9999999971014493,0.9999999971014493,0.9999999974424553,1.02373886936576,0.9999999971014493,0.9999999971014493,0.0,0.9768115913715606,0.9768115913715606,0.9999999971014493
30,2021-07-02 06:00:00,0.0,0.0,3.0,325.0,356.9993387,0.0,0.0,608.212,12.131,19.947,2.049,0.0,2.165277778,138.690375,11.37886263,0.05,0.05,0.033820238,-119.4204877,-119.3262037,2.944731024,15.23515135,15.732875,15.70939288,1.479192375,5.0,1.007672631693932,1.007672631693932,0.9999996666667778,0.9999999968847352,1.0255591021547632,0.9999999968847352,0.9999999968847352,0.9999999974424553,1.0255591021547632,0.9999999968847352,0.9999999968847352,0.0,0.9750778785823119,0.9750778785823119,0.9999999968847352
31,2021-07-02 07:00:00,0.0,0.0,2.0,466.0,512.9984555,4.0,3.0,1264.995,39.746,17.599,13.435,0.0,2.897222222,184.14725,10.32514428,0.063333333,0.05,0.03578867,-119.465374,-119.4432358,2.857870041,11.80893416,10.451375,15.94538311,0.699410264,9.0,1.050909088998347,1.050909088998347,0.99999950000025,0.999999997826087,0.9956709935158636,0.999999997826087,0.999999997826087,0.9999999981818182,0.9956709935158636,0.999999997826087,0.999999997826087,0.0,1.0043478239035917,1.0043478239035917,0.999999997826087
32,2021-07-02 08:00:00,0.0,0.0,3.0,425.0,613.9974407,4.0,4.0,58.634,1.898,0.756,4.064,1.0,1.990277778,17.825625,10.6507434,0.05,0.05,0.035704266,-119.461037,-119.4635312,2.745708272,10.51535425,1.9745,9.847051512,0.533396367,6.0,1.0407766970082006,1.0407766970082006,0.9999996666667778,0.9999999976247032,1.009592323718004,0.9999999976247032,0.9999999976247032,0.9999999980582525,1.009592323718004,0.9999999976247032,0.9999999976247032,0.0,0.9904988099988152,0.9904988099988152,0.9999999976247032
33,2021-07-02 09:00:00,1.0,0.0,5.0,358.0,398.9986144,3.0,2.0,272.396,5.605,51.976,16.734,0.0,2.022222222,71.935625,11.24000736,0.05,0.05,0.035029106,-119.4330092,-119.3886054,2.854983516,10.09668219,11.209875,12.00728176,1.368706216,7.0,1.0272727249380165,1.0272727249380165,0.9999997500000625,0.9999999971671388,1.023188402831338,0.9999999971671388,0.9999999971671388,0.9999999977272728,1.023188402831338,0.9999999971671388,0.9999999971671388,0.0,0.977337107712926,0.977337107712926,0.9999999971671388
34,2021-07-02 10:00:00,1.0,1.0,6.0,412.0,487.9987526,3.0,3.0,3492.004,73.145,21.088,14.911,0.0,3.515320334,631.938875,11.59992684,0.056557377,0.05,0.035762606,-119.4031165,-119.4009216,2.880978047,12.84663189,24.740625,29.15805471,1.28384339,9.0,1.069565215531191,1.069565215531191,0.9999998333333611,1.0049140024449288,1.0302266976568597,1.0049140024449288,1.0049140024449288,0.9999999982608696,1.0251889142942345,0.9999999975429975,0.9999999975429975,0.0,0.9754299730333416,0.9754299730333416,0.9999999975429975
35,2021-07-02 11:00:00,1.0,0.0,1.0,372.0,420.9982451,3.0,3.0,2608.978,46.333,16.393,7.868,0.0,3.805555556,594.008125,11.3969854,0.076666667,0.05,0.036831547,-119.4223503,-119.3476024,2.940653638,13.29861043,19.90975,26.62534528,0.959188221,9.0,1.0287474311524694,1.0287474311524694,0.0,0.9999999972752044,1.0054794493000563,0.9999999972752044,0.9999999972752044,0.9999999979466119,1.0054794493000563,0.9999999972752044,0.9999999972752044,0.9999990000010001,0.9945504060093995,0.9945504060093995,0.9999999972752044
36,2021-07-02 12:00:00,0.0,0.0,3.0,403.0,450.9986424,2.0,2.0,2804.695,54.82,2849.401,99.462,0.0,4.219444444,530.5565,11.88732205,0.061666667,0.068333333,0.036706919,-119.3369271,-119.3165827,2.925012272,16.46068469,374.714375,16.4822846,12.54951417,9.0,1.0096525077033736,1.0096525077033736,0.9999997500000625,0.9999999975062345,1.0255754449473773,0.9999999975062345,0.9999999975062345,0.9999999980694981,1.0255754449473773,0.9999999975062345,0.9999999975062345,0.0,0.9750623417080739,0.9750623417080739,0.9999999975062345
37,2021-07-02 13:00:00,2.0,0.0,3.0,318.0,341.999208,0.0,0.0,833.035,25.267,11.089,7.237,0.0,2.933333333,138.9875,11.73401832,0.051666667,0.05,0.035479753,-119.4249745,-119.3358089,2.874908762,10.86639956,8.357375,17.69893192,0.922345768,8.0,1.0227848075372536,1.0227848075372536,0.99999950000025,0.9999999968253969,1.0227272694067298,0.9999999968253969,0.9999999968253969,0.9999999974683544,1.0227272694067298,0.9999999968253969,0.9999999968253969,0.0,0.9777777746737214,0.9777777746737214,0.9999999968253969
38,2021-07-02 14:00:00,0.0,0.0,0.0,307.0,414.9936537,7.0,4.0,1343.049,30.953,149.215,12.181,0.0,3.169444444,271.894125,11.27706545,0.076666667,0.05,0.037424682,-119.38936,-119.4171066,2.923377392,13.56446365,33.866125,20.67694896,3.416937823,8.0,1.023076920453649,1.023076920453649,0.9999990000010001,0.9999999966666667,1.0135135100894814,0.9999999966666667,0.9999999966666667,0.9999999974358974,1.0135135100894814,0.9999999966666667,0.9999999966666667,0.0,0.9866666633777778,0.9866666633777778,0.9999999966666667
39,2021-07-02 15:00:00,0.0,0.0,1.0,389.0,423.9988219,2.0,2.0,361.998,11.774,28.925,6.654,0.0,3.213888889,94.934375,11.79128011,0.05,0.05,0.035997359,-119.4289709,-119.3504435,2.897381367,12.63006005,13.82375,12.82636965,1.40104391,8.0,1.0384615363593896,1.0384615363593896,0.9999990000010001,0.9999999974093264,0.9948453582607079,0.9999999974093264,0.9999999974093264,0.9999999979757085,0.9948453582607079,0.9999999974093264,0.9999999974093264,0.0,1.0051813445461624,1.0051813445461624,0.9999999974093264
40,2021-07-02 16:00:00,0.0,0.0,5.0,396.0,431.9952978,7.0,7.0,1962.609,27.997,15.453,9.462,1.0,3.516666667,342.066875,11.69699646,0.051666667,0.05,0.035892259,-119.4254691,-119.418436,2.896015075,13.80301788,17.984125,29.08391876,1.202468909,10.0,1.0576540734440276,1.0576540734440276,0.99999980000004,0.9999999974293059,0.9848101240890883,0.9999999974293059,0.9999999974293059,0.9999999980119284,0.9848101240890883,0.9999999974293059,0.9999999974293059,0.0,1.0154241619140767,1.0154241619140767,0.9999999974293059
41,2021-07-02 17:00:00,1.0,0.0,3.0,273.0,307.9944326,4.0,4.0,1433.555,38.997,165.955,15.23,0.0,4.098611111,838.436,12.1071025,0.098333333,0.05,0.038033779,-119.3867949,-119.3061314,2.942442186,16.1981318,53.6355,20.16234512,1.972255929,10.0,1.0731707287989953,1.0731707287989953,0.99999950000025,0.9999999962546817,0.9962686529989976,0.9999999962546817,0.9999999962546817,0.9999999972899729,0.9962686529989976,0.9999999962546817,0.9999999962546817,0.0,1.0037453145927142,1.0037453145927142,0.9999999962546817
42,2021-07-02 18:00:00,0.0,0.0,3.0,348.0,410.9986673,0.0,0.0,600.975,24.443,4.63,4.326,0.0,4.488888889,245.937125,11.36532887,0.061666667,0.05,0.036305949,-119.3791087,-119.345398,2.915347961,14.52361791,15.457,14.20442125,0.831222608,9.0,1.053691272810534,1.053691272810534,0.99999950000025,0.9999999971264368,0.9971346676299866,0.9999999971264368,0.9999999971264368,0.9999999977628635,0.9971346676299866,0.9999999971264368,0.9999999971264368,0.0,1.0028735603365702,1.0028735603365702,0.9999999971264368
43,2021-07-02 19:00:00,0.0,0.0,4.0,412.0,496.9960863,2.0,2.0,980.128,24.083,3.308,5.126,0.0,4.327777778,178.04225,10.10539678,0.081666667,0.05,0.037229525,-119.3755716,-119.3089085,2.889348184,13.06577201,8.975,19.43984495,1.090423108,8.0,1.041509431997152,1.041509431997152,0.99999980000004,1.0024937630860504,0.9999999975124378,1.0024937630860504,1.0024937630860504,0.9999999981132075,0.997512435329571,0.9999999975062345,0.9999999975062345,0.9999990000010001,1.0024937630860504,1.0024937630860504,0.9999999975062345
44,2021-07-02 20:00:00,0.0,0.0,0.0,341.0,528.9948531,3.0,2.0,391.953,8.86,2.855,2.744,0.0,3.852777778,81.584,10.48110584,0.055,0.05,0.034966266,-119.4234531,-119.3739922,2.915381333,13.71957336,7.730875,12.73009557,0.863158042,8.0,1.0229591810638796,1.0229591810638796,0.0,0.999999997032641,1.027439021257808,0.999999997032641,0.999999997032641,0.9999999974489796,1.027439021257808,0.999999997032641,0.999999997032641,0.0,0.9732937656578821,0.9732937656578821,0.999999997032641
45,2021-07-02 21:00:00,0.0,0.0,0.0,257.0,283.9975017,1.0,1.0,7036.085,283.481,18.935,4.348,0.0,4.747222222,1188.54725,10.38089868,0.188333333,0.05,0.037910482,-119.450424,-119.3662535,2.979163718,16.14133208,26.398125,17.45059959,1.157564994,8.0,1.0353697715904508,1.0353697715904508,0.0,0.9999999960784314,1.0199999959200001,0.9999999960784314,0.9999999960784314,0.999999996784566,1.0199999959200001,0.9999999960784314,0.9999999960784314,0.0,0.98039215301807,0.98039215301807,0.9999999960784314
46,2021-07-02 22:00:00,0.0,0.0,0.0,443.0,472.9941947,0.0,0.0,1481.944,66.566,49.768,3.498,0.0,4.981944444,369.0165,9.966191747,0.105,0.05,0.036226072,-119.4557464,-119.3955904,2.949139,15.40024922,27.943,14.12976595,1.884967915,10.0,1.00606980120475,1.00606980120475,0.0,0.9999999977375565,1.0279069743537048,0.9999999977375565,0.9999999977375565,0.9999999984825493,1.0279069743537048,0.9999999977375565,0.9999999977375565,0.0,0.9728506765320121,0.9728506765320121,0.9999999977375565
47,2021-07-02 23:00:00,0.0,0.0,0.0,423.0,442.9994872,2.0,2.0,231.454,8.277,57.535,3.794,0.0,4.169444444,46.16975,9.980044748,0.056666667,0.05,0.034991875,-119.3994085,-119.3631019,2.909997431,14.13160263,13.273875,9.536495314,2.53125,9.0,1.0107334507858077,1.0107334507858077,0.0,0.9999999976133652,1.0194647177141978,0.9999999976133652,0.9999999976133652,0.9999999982110912,1.0194647177141978,0.9999999976133652,0.9999999976133652,0.0,0.9809069188999835,0.9809069188999835,0.9999999976133652
48,2021-07-03 00:00:00,0.0,0.0,0.0,418.0,444.9989698,0.0,0.0,344.586,4.495,1.048,0.178,0.0,3.947222222,60.0355,10.54868468,0.05,0.05,0.034228902,-119.3370763,-119.2976998,2.91999464,14.74536667,4.045125,19.40698238,0.873512025,8.0,1.0072072053924195,1.0072072053924195,0.0,0.9999999976076556,1.0220048874767607,0.9999999976076556,0.9999999976076556,0.9999999981981982,1.0220048874767607,0.9999999976076556,0.9999999976076556,0.0,0.9784688971806964,0.9784688971806964,0.9999999976076556
49,2021-07-03 01:00:00,0.0,0.0,0.0,393.0,417.9991291,0.0,0.0,2.828,0.094,0.64,0.071,0.0,3.580555556,1.852875,10.62196065,0.05,0.05,0.032955982,-119.372075,-119.1680207,2.917769959,14.54029926,1.31075,1.537177227,0.546800855,7.0,1.006085190657028,1.006085190657028,0.0,0.9999999974489796,1.023498691844651,0.9999999974489796,0.9999999974489796,0.9999999979716024,1.023498691844651,0.9999999974489796,0.9999999974489796,0.0,0.9770408138340796,0.9770408138340796,0.9999999974489796
